date,HUFL,MUFL,LUFL
2016-07-04 14:00:00,10.515999794006348,7.10699987411499,3.13700008392334
2016-07-04 15:00:00,10.717000007629396,6.787000179290772,3.1679999828338623
2016-07-04 16:00:00,9.979999542236328,6.502999782562256,3.441999912261963
2016-07-04 17:00:00,11.31999969482422,7.355999946594237,3.868000030517578
2016-07-04 18:00:00,11.38700008392334,7.355999946594237,4.295000076293944
2016-07-04 19:00:00,9.376999855041504,6.894000053405763,2.4670000076293945
2016-07-04 20:00:00,10.11400032043457,7.14300012588501,2.9549999237060547
2016-07-04 21:00:00,10.381999969482422,6.894000053405763,3.503000020980835
2016-07-04 22:00:00,9.645000457763672,6.610000133514402,3.259000062942505
2016-07-04 23:00:00,12.72599983215332,9.345999717712402,3.1679999828338623
2016-07-05 00:00:00,11.98900032043457,8.777000427246094,3.1979999542236333
2016-07-05 01:00:00,12.524999618530272,8.954999923706055,3.13700008392334
2016-07-05 02:00:00,12.324000358581545,8.812999725341797,2.984999895095825
2016-07-05 03:00:00,10.717000007629396,8.065999984741211,2.8329999446868896
2016-07-05 04:00:00,11.31999969482422,7.676000118255615,3.0460000038146973
2016-07-05 05:00:00,10.85099983215332,6.822999954223633,3.3199999332427983
2016-07-05 06:00:00,13.32900047302246,8.883999824523926,4.081999778747559
2016-07-05 07:00:00,11.45400047302246,7.853000164031982,3.6549999713897705
2016-07-05 08:00:00,11.052000045776367,7.461999893188477,3.563999891281128
2016-07-05 09:00:00,10.984999656677246,7.532999992370605,3.4110000133514404
2016-07-05 10:00:00,12.79300022125244,8.564000129699707,3.838000059127808
2016-07-05 11:00:00,13.395999908447266,8.741999626159668,4.598999977111816
2016-07-05 12:00:00,11.253000259399414,7.676000118255615,3.594000101089477
2016-07-05 13:00:00,9.913000106811523,6.681000232696532,3.3199999332427983
2016-07-05 14:00:00,10.180999755859377,7.320000171661378,3.3199999332427983
2016-07-05 15:00:00,10.85099983215332,7.249000072479247,3.3199999332427983
2016-07-05 16:00:00,10.04699993133545,6.894000053405763,3.1679999828338623
2016-07-05 17:00:00,11.92199993133545,7.923999786376952,4.386000156402588
2016-07-05 18:00:00,11.45400047302246,7.461999893188477,3.990000009536743
2016-07-05 19:00:00,10.85099983215332,7.071000099182129,3.806999921798706
2016-07-05 20:00:00,11.185999870300291,7.2849998474121085,3.8989999294281006
2016-07-05 21:00:00,10.649999618530272,6.894000053405763,3.806999921798706
2016-07-05 22:00:00,9.979999542236328,6.644999980926514,3.563999891281128
2016-07-05 23:00:00,11.854999542236328,7.817999839782715,3.259000062942505
2016-07-06 00:00:00,10.381999969482422,6.4670000076293945,3.015000104904175
2016-07-06 01:00:00,10.717000007629396,7.498000144958496,2.8329999446868896
2016-07-06 02:00:00,10.85099983215332,7.817999839782715,2.8329999446868896
2016-07-06 03:00:00,9.779000282287598,5.96999979019165,3.1679999828338623
2016-07-06 04:00:00,9.376999855041504,6.254000186920166,3.015000104904175
2016-07-06 05:00:00,11.38700008392334,7.853000164031982,3.259000062942505
2016-07-06 06:00:00,11.854999542236328,8.208999633789062,3.868000030517578
2016-07-06 07:00:00,12.524999618530272,9.131999969482422,3.532999992370605
2016-07-06 08:00:00,12.72599983215332,9.345999717712402,3.7160000801086426
2016-07-06 09:00:00,11.119000434875488,7.177999973297119,3.3499999046325684
2016-07-06 10:00:00,11.788000106811523,8.031000137329103,3.563999891281128
2016-07-06 11:00:00,13.128000259399414,8.670999526977539,3.990000009536743
2016-07-06 12:00:00,10.583000183105469,7.0,2.9549999237060547
2016-07-06 13:00:00,10.3149995803833,7.498000144958496,3.0460000038146973
2016-07-06 14:00:00,9.444000244140623,6.965000152587893,2.650000095367432
2016-07-06 15:00:00,10.449000358581545,7.0,2.7109999656677246
2016-07-06 16:00:00,9.845999717712402,7.071000099182129,2.7109999656677246
2016-07-06 17:00:00,10.984999656677246,7.639999866485598,3.2899999618530287
2016-07-06 18:00:00,10.717000007629396,7.320000171661378,3.3199999332427983
2016-07-06 19:00:00,9.175999641418455,6.005000114440918,3.1070001125335693
2016-07-06 20:00:00,9.645000457763672,6.254000186920166,3.4110000133514404
2016-07-06 21:00:00,8.505999565124513,5.436999797821045,3.532999992370605
2016-07-06 22:00:00,10.515999794006348,7.10699987411499,3.259000062942505
2016-07-06 23:00:00,13.395999908447266,10.234000205993652,3.259000062942505
2016-07-07 00:00:00,12.592000007629396,9.20400047302246,2.7720000743865967
2016-07-07 01:00:00,14.199999809265137,11.194000244140623,2.559000015258789
2016-07-07 02:00:00,12.592000007629396,10.909000396728516,2.5280001163482666
2016-07-07 03:00:00,14.267000198364258,11.121999740600586,2.8329999446868896
2016-07-07 04:00:00,12.592000007629396,9.20400047302246,2.6800000667572017
2016-07-07 05:00:00,13.730999946594238,10.66100025177002,3.2290000915527344
2016-07-07 06:00:00,15.13700008392334,11.229000091552734,3.3199999332427983
2016-07-07 07:00:00,14.267000198364258,10.803000450134276,3.38100004196167
2016-07-07 08:00:00,12.524999618530272,9.3100004196167,3.075999975204468
2016-07-07 09:00:00,12.324000358581545,8.670999526977539,3.015000104904175
2016-07-07 10:00:00,13.26200008392334,9.80799961090088,3.441999912261963
2016-07-07 11:00:00,12.324000358581545,8.244000434875487,3.990000009536743
2016-07-07 12:00:00,9.645000457763672,6.787000179290772,3.0460000038146973
2016-07-07 13:00:00,10.515999794006348,7.390999794006348,2.8020000457763667
2016-07-07 14:00:00,9.376999855041504,6.573999881744385,2.650000095367432
2016-07-07 15:00:00,9.109000205993652,6.610000133514402,2.58899998664856
2016-07-07 16:00:00,9.243000030517578,6.5380001068115225,2.984999895095825
2016-07-07 17:00:00,10.449000358581545,7.320000171661378,3.2290000915527344
2016-07-07 18:00:00,11.052000045776367,7.604000091552732,3.4719998836517334
2016-07-07 19:00:00,10.11400032043457,6.857999801635742,3.259000062942505
2016-07-07 20:00:00,11.119000434875488,7.427000045776367,3.746000051498413
2016-07-07 21:00:00,10.449000358581545,7.10699987411499,3.594000101089477
2016-07-07 22:00:00,10.515999794006348,7.355999946594237,3.1679999828338623
2016-07-07 23:00:00,11.854999542236328,8.883999824523926,3.075999975204468
2016-07-08 00:00:00,11.854999542236328,8.883999824523926,2.9549999237060547
2016-07-08 01:00:00,10.381999969482422,7.994999885559082,2.497999906539917
2016-07-08 02:00:00,11.185999870300291,8.706000328063965,2.375999927520752
2016-07-08 03:00:00,10.248000144958496,7.747000217437744,2.437000036239624
2016-07-08 04:00:00,10.91800022125244,8.244000434875487,2.315000057220459
2016-07-08 05:00:00,12.659000396728516,9.416999816894531,2.8940000534057617
2016-07-08 06:00:00,13.597000122070312,9.737000465393066,3.4719998836517334
2016-07-08 07:00:00,10.381999969482422,7.214000225067139,3.2899999618530287
2016-07-08 08:00:00,9.979999542236328,6.716000080108643,3.2899999618530287
2016-07-08 09:00:00,9.645000457763672,6.894000053405763,3.015000104904175
2016-07-08 10:00:00,11.720999717712402,7.994999885559082,3.38100004196167
2016-07-08 11:00:00,11.788000106811523,8.031000137329103,3.928999900817871
2016-07-08 12:00:00,10.449000358581545,7.355999946594237,3.1679999828338623
2016-07-08 13:00:00,10.180999755859377,6.857999801635742,3.0460000038146973
2016-07-08 14:00:00,12.927000045776367,6.751999855041504,5.696000099182129
2016-07-08 15:00:00,10.180999755859377,6.573999881744385,3.015000104904175
2016-07-08 16:00:00,9.444000244140623,6.610000133514402,2.924000024795532
2016-07-08 17:00:00,10.3149995803833,7.177999973297119,3.2290000915527344
2016-07-08 18:00:00,10.717000007629396,7.10699987411499,3.563999891281128
2016-07-08 19:00:00,10.180999755859377,6.4670000076293945,3.594000101089477
2016-07-08 20:00:00,11.854999542236328,7.639999866485598,4.263999938964844
2016-07-08 21:00:00,12.72599983215332,8.244000434875487,4.295000076293944
2016-07-08 22:00:00,14.065999984741213,9.666000366210938,3.776999950408936
2016-07-08 23:00:00,18.152000427246094,12.402000427246096,5.817999839782715
2016-07-09 00:00:00,14.60200023651123,11.300000190734863,3.259000062942505
2016-07-09 01:00:00,14.53499984741211,11.690999984741213,3.0460000038146973
2016-07-09 02:00:00,14.401000022888184,11.72700023651123,2.8020000457763667
2016-07-09 03:00:00,13.99899959564209,10.94499969482422,2.7109999656677246
2016-07-09 04:00:00,14.065999984741213,11.300000190734863,2.8329999446868896
2016-07-09 05:00:00,14.267000198364258,10.838000297546388,3.3199999332427983
2016-07-09 06:00:00,14.60200023651123,10.87399959564209,3.2899999618530287
2016-07-09 07:00:00,9.109000205993652,6.3959999084472665,2.740999937057495
2016-07-09 08:00:00,11.45400047302246,8.279999732971191,3.13700008392334
2016-07-09 09:00:00,9.779000282287598,6.005000114440918,3.2899999618530287
2016-07-09 10:00:00,10.85099983215332,6.573999881744385,3.4719998836517334
2016-07-09 11:00:00,10.515999794006348,6.610000133514402,3.868000030517578
2016-07-09 12:00:00,9.779000282287598,5.89900016784668,3.2290000915527344
2016-07-09 13:00:00,10.248000144958496,6.610000133514402,3.0460000038146973
2016-07-09 14:00:00,9.645000457763672,6.822999954223633,3.0460000038146973
2016-07-09 15:00:00,9.57800006866455,6.361000061035156,3.075999975204468
2016-07-09 16:00:00,11.98900032043457,6.432000160217285,5.6040000915527335
2016-07-09 17:00:00,10.784000396728516,6.644999980926514,3.868000030517578
2016-07-09 18:00:00,10.11400032043457,6.254000186920166,3.686000108718872
2016-07-09 19:00:00,9.444000244140623,5.96999979019165,3.4110000133514404
2016-07-09 20:00:00,11.31999969482422,7.427000045776367,4.051000118255615
2016-07-09 21:00:00,13.529999732971191,9.52299976348877,3.8989999294281006
2016-07-09 22:00:00,12.458000183105469,8.918999671936035,3.503000020980835
2016-07-09 23:00:00,13.32900047302246,9.593999862670898,3.2899999618530287
2016-07-10 00:00:00,15.270999908447266,9.737000465393066,5.482999801635742
2016-07-10 01:00:00,15.538999557495115,10.517999649047852,5.208000183105469
2016-07-10 02:00:00,15.13700008392334,9.630000114440918,4.934000015258789
2016-07-10 03:00:00,14.401000022888184,8.493000030517576,4.934000015258789
2016-07-10 04:00:00,14.133000373840332,8.598999977111816,4.965000152587892
2016-07-10 05:00:00,13.99899959564209,8.706000328063965,5.269000053405762
2016-07-10 06:00:00,14.937000274658203,9.026000022888184,5.817999839782715
2016-07-10 07:00:00,13.32900047302246,7.710999965667725,5.573999881744385
2016-07-10 08:00:00,10.85099983215332,7.320000171661378,3.1979999542236333
2016-07-10 09:00:00,9.845999717712402,6.857999801635742,3.1679999828338623
2016-07-10 10:00:00,10.248000144958496,6.857999801635742,3.38100004196167
2016-07-10 11:00:00,11.854999542236328,7.604000091552732,4.142000198364259
2016-07-10 12:00:00,8.572999954223633,5.578999996185303,2.984999895095825
2016-07-10 13:00:00,8.640000343322754,5.507999897003174,2.7109999656677246
2016-07-10 14:00:00,8.305999755859375,5.188000202178955,2.924000024795532
2016-07-10 15:00:00,8.77400016784668,6.1479997634887695,2.5280001163482666
2016-07-10 16:00:00,8.038000106811522,5.614999771118164,2.4670000076293945
2016-07-10 17:00:00,9.175999641418455,6.289999961853027,3.2290000915527344
2016-07-10 18:00:00,9.444000244140623,6.3959999084472665,3.1679999828338623
2016-07-10 19:00:00,8.505999565124513,5.791999816894531,2.7109999656677246
2016-07-10 20:00:00,10.04699993133545,6.857999801635742,3.1679999828338623
2016-07-10 21:00:00,9.711999893188477,6.3959999084472665,3.2899999618530287
2016-07-10 22:00:00,9.979999542236328,7.0,2.86299991607666
2016-07-10 23:00:00,9.979999542236328,7.214000225067139,2.6800000667572017
2016-07-11 00:00:00,13.597000122070312,8.989999771118164,4.873000144958496
2016-07-11 01:00:00,13.597000122070312,8.493000030517576,4.568999767303467
2016-07-11 02:00:00,12.123000144958494,7.071000099182129,4.598999977111816
2016-07-11 03:00:00,11.98900032043457,7.568999767303468,4.477000236511231
2016-07-11 04:00:00,11.98900032043457,7.568999767303468,4.355999946594238
2016-07-11 05:00:00,12.994000434875488,7.853000164031982,4.568999767303467
2016-07-11 06:00:00,13.79800033569336,8.137999534606934,5.269000053405762
2016-07-11 07:00:00,12.994000434875488,8.173000335693361,5.208000183105469
2016-07-11 08:00:00,9.979999542236328,7.249000072479247,2.8940000534057617
2016-07-11 09:00:00,10.11400032043457,6.644999980926514,2.7720000743865967
2016-07-11 10:00:00,9.845999717712402,6.787000179290772,2.4059998989105225
2016-07-11 11:00:00,10.984999656677246,7.14300012588501,3.503000020980835
2016-07-11 12:00:00,8.371999740600586,5.507999897003174,2.6800000667572017
2016-07-11 13:00:00,8.907999992370605,5.791999816894531,2.58899998664856
2016-07-11 14:00:00,9.041999816894531,6.289999961853027,2.58899998664856
2016-07-11 15:00:00,9.243000030517578,6.361000061035156,2.6800000667572017
2016-07-11 16:00:00,8.23900032043457,5.7210001945495605,2.5280001163482666
2016-07-11 17:00:00,8.975000381469727,5.934000015258789,3.015000104904175
2016-07-11 18:00:00,8.505999565124513,5.578999996185303,2.8940000534057617
2016-07-11 19:00:00,7.836999893188477,5.223999977111816,2.58899998664856
2016-07-11 20:00:00,9.175999641418455,6.183000087738037,2.8940000534057617
2016-07-11 21:00:00,9.175999641418455,6.2189998626708975,2.9549999237060547
2016-07-11 22:00:00,8.371999740600586,6.289999961853027,2.437000036239624
2016-07-11 23:00:00,10.91800022125244,9.026000022888184,2.131999969482422
2016-07-12 00:00:00,11.520999908447266,9.593999862670898,1.9800000190734863
2016-07-12 01:00:00,11.520999908447266,9.593999862670898,1.7359999418258667
2016-07-12 02:00:00,12.123000144958494,10.340999603271484,1.8279999494552608
2016-07-12 03:00:00,11.92199993133545,10.163000106811523,1.7970000505447388
2016-07-12 04:00:00,11.720999717712402,9.52299976348877,1.7970000505447388
2016-07-12 05:00:00,11.119000434875488,8.918999671936035,2.101999998092652
2016-07-12 06:00:00,11.119000434875488,8.635000228881836,2.559000015258789
2016-07-12 07:00:00,9.444000244140623,6.894000053405763,2.009999990463257
2016-07-12 08:00:00,8.706999778747559,6.681000232696532,2.375999927520752
2016-07-12 09:00:00,8.907999992370605,6.4670000076293945,2.4059998989105225
2016-07-12 10:00:00,10.11400032043457,6.965000152587893,2.86299991607666
2016-07-12 11:00:00,10.85099983215332,7.320000171661378,3.3499999046325684
2016-07-12 12:00:00,9.376999855041504,6.005000114440918,2.8940000534057617
2016-07-12 13:00:00,9.779000282287598,6.254000186920166,2.86299991607666
2016-07-12 14:00:00,9.51099967956543,6.4670000076293945,2.86299991607666
2016-07-12 15:00:00,9.243000030517578,6.822999954223633,2.61899995803833
2016-07-12 16:00:00,8.77400016784668,6.111999988555907,2.7109999656677246
2016-07-12 17:00:00,9.645000457763672,6.3959999084472665,3.075999975204468
2016-07-12 18:00:00,9.109000205993652,5.96999979019165,3.1070001125335693
2016-07-12 19:00:00,8.572999954223633,5.507999897003174,3.075999975204468
2016-07-12 20:00:00,10.85099983215332,7.14300012588501,3.746000051498413
2016-07-12 21:00:00,10.984999656677246,7.2849998474121085,3.746000051498413
2016-07-12 22:00:00,12.79300022125244,9.80799961090088,3.259000062942505
2016-07-12 23:00:00,16.007999420166016,13.112000465393065,2.8329999446868896
2016-07-13 00:00:00,19.1560001373291,13.717000007629396,5.026000022888184
2016-07-13 01:00:00,16.812000274658207,12.189000129699709,4.873000144958496
2016-07-13 02:00:00,17.615999221801758,12.722000122070312,4.7210001945495605
2016-07-13 03:00:00,16.343000411987305,11.371000289916992,4.477000236511231
2016-07-13 04:00:00,18.01799964904785,13.468000411987305,4.477000236511231
2016-07-13 05:00:00,18.152000427246094,13.397000312805176,4.6599998474121085
2016-07-13 06:00:00,16.208999633789062,10.517999649047852,5.056000232696533
2016-07-13 07:00:00,13.463000297546388,8.065999984741211,5.238999843597412
2016-07-13 08:00:00,10.3149995803833,6.928999900817871,2.8020000457763667
2016-07-13 09:00:00,8.840999603271484,6.751999855041504,2.04099988937378
2016-07-13 10:00:00,10.248000144958496,6.610000133514402,3.1070001125335693
2016-07-13 11:00:00,8.572999954223633,6.502999782562256,2.1630001068115234
2016-07-13 12:00:00,8.77400016784668,5.7210001945495605,2.650000095367432
2016-07-13 13:00:00,9.51099967956543,6.040999889373777,2.86299991607666
2016-07-13 14:00:00,8.77400016784668,6.040999889373777,2.375999927520752
2016-07-13 15:00:00,9.3100004196167,6.2189998626708975,2.924000024795532
2016-07-13 16:00:00,8.305999755859375,5.7210001945495605,2.61899995803833
2016-07-13 17:00:00,8.975000381469727,5.96999979019165,3.015000104904175
2016-07-13 18:00:00,8.840999603271484,5.7210001945495605,3.1070001125335693
2016-07-13 19:00:00,9.041999816894531,5.86299991607666,3.441999912261963
2016-07-13 20:00:00,11.253000259399414,7.177999973297119,4.111999988555908
2016-07-13 21:00:00,11.98900032043457,8.598999977111816,3.928999900817871
2016-07-13 22:00:00,12.524999618530272,9.630000114440918,3.259000062942505
2016-07-13 23:00:00,13.597000122070312,10.979999542236328,3.1070001125335693
2016-07-14 00:00:00,14.60200023651123,11.194000244140623,2.86299991607666
2016-07-14 01:00:00,13.463000297546388,10.87399959564209,2.4670000076293945
2016-07-14 02:00:00,12.256999969482422,9.52299976348877,2.4670000076293945
2016-07-14 03:00:00,12.256999969482422,10.66100025177002,2.253999948501587
2016-07-14 04:00:00,11.588000297546388,8.847999572753906,2.101999998092652
2016-07-14 05:00:00,11.92199993133545,9.274999618530272,2.101999998092652
2016-07-14 06:00:00,11.520999908447266,9.559000015258787,2.5280001163482666
2016-07-14 07:00:00,8.77400016784668,5.86299991607666,2.315000057220459
2016-07-14 08:00:00,7.97100019454956,5.96999979019165,2.375999927520752
2016-07-14 09:00:00,8.305999755859375,5.86299991607666,2.375999927520752
2016-07-14 10:00:00,9.376999855041504,6.502999782562256,2.8020000457763667
2016-07-14 11:00:00,10.04699993133545,6.857999801635742,3.1679999828338623
2016-07-14 12:00:00,8.23900032043457,5.685999870300293,2.58899998664856
2016-07-14 13:00:00,8.305999755859375,6.005000114440918,2.650000095367432
2016-07-14 14:00:00,7.903999805450439,5.401000022888184,2.4670000076293945
2016-07-14 15:00:00,12.1899995803833,10.020999908447266,2.253999948501587
2016-07-14 16:00:00,7.836999893188477,5.295000076293945,2.4670000076293945
2016-07-14 17:00:00,7.903999805450439,4.619999885559082,3.1679999828338623
2016-07-14 18:00:00,6.429999828338622,3.9800000190734863,2.4670000076293945
2016-07-14 19:00:00,7.836999893188477,5.188000202178955,2.7109999656677246
2016-07-14 20:00:00,8.975000381469727,5.685999870300293,3.259000062942505
2016-07-14 21:00:00,8.305999755859375,5.223999977111816,3.1070001125335693
2016-07-14 22:00:00,8.104999542236326,5.436999797821045,2.650000095367432
2016-07-14 23:00:00,10.11400032043457,7.639999866485598,2.58899998664856
2016-07-15 00:00:00,13.19499969482422,8.421999931335451,4.7820000648498535
2016-07-15 01:00:00,13.32900047302246,8.279999732971191,4.447000026702881
2016-07-15 02:00:00,13.864999771118164,8.989999771118164,4.263999938964844
2016-07-15 03:00:00,11.98900032043457,7.710999965667725,4.142000198364259
2016-07-15 04:00:00,11.854999542236328,7.10699987411499,4.234000205993652
2016-07-15 05:00:00,11.854999542236328,7.498000144958496,4.386000156402588
2016-07-15 06:00:00,11.119000434875488,6.361000061035156,4.873000144958496
2016-07-15 07:00:00,11.98900032043457,6.005000114440918,4.994999885559082
2016-07-15 08:00:00,8.975000381469727,6.183000087738037,2.559000015258789
2016-07-15 09:00:00,9.51099967956543,7.035999774932861,2.375999927520752
2016-07-15 10:00:00,10.11400032043457,6.965000152587893,2.9549999237060547
2016-07-15 11:00:00,10.3149995803833,7.320000171661378,3.2899999618530287
2016-07-15 12:00:00,8.640000343322754,5.7210001945495605,2.58899998664856
2016-07-15 13:00:00,8.907999992370605,6.111999988555907,2.61899995803833
2016-07-15 14:00:00,9.3100004196167,6.361000061035156,2.5280001163482666
2016-07-15 15:00:00,8.171999931335451,5.791999816894531,2.2239999771118164
2016-07-15 16:00:00,7.836999893188477,5.507999897003174,2.6800000667572017
2016-07-15 17:00:00,8.505999565124513,5.578999996185303,3.2290000915527344
2016-07-15 18:00:00,7.234000205993652,4.619999885559082,2.58899998664856
2016-07-15 19:00:00,6.966000080108643,4.441999912261963,2.4670000076293945
2016-07-15 20:00:00,7.166999816894531,4.76200008392334,2.437000036239624
2016-07-15 21:00:00,8.371999740600586,6.2189998626708975,2.437000036239624
2016-07-15 22:00:00,9.109000205993652,7.568999767303468,2.009999990463257
2016-07-15 23:00:00,8.907999992370605,7.639999866485598,1.9490000009536743
2016-07-16 00:00:00,8.505999565124513,6.644999980926514,1.6449999809265137
2016-07-16 01:00:00,10.04699993133545,8.031000137329103,1.7359999418258667
2016-07-16 02:00:00,10.85099983215332,8.741999626159668,1.462000012397766
2016-07-16 03:00:00,8.907999992370605,7.639999866485598,1.4919999837875366
2016-07-16 04:00:00,9.51099967956543,7.320000171661378,1.371000051498413
2016-07-16 05:00:00,9.57800006866455,7.853000164031982,1.6449999809265137
2016-07-16 06:00:00,9.645000457763672,7.604000091552732,2.1630001068115234
2016-07-16 07:00:00,6.2290000915527335,4.122000217437743,2.131999969482422
2016-07-16 08:00:00,6.966000080108643,4.939000129699707,2.101999998092652
2016-07-16 09:00:00,7.301000118255615,5.117000102996826,2.101999998092652
2016-07-16 10:00:00,8.840999603271484,6.3959999084472665,2.58899998664856
2016-07-16 11:00:00,9.243000030517578,6.432000160217285,3.015000104904175
